u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,geometry,bridge,tunnel,junction
3328492015,1213961519,0,"1193055774,1314177839",tertiary,2,,,False,,False,42.99347515798332,"LINESTRING (140.6357408 36.5774016, 140.63578 36.5774679, 140.6358189 36.577505, 140.6358596 36.5775238, 140.6359099 36.5775278, 140.6359509 36.5775223, 140.6359814 36.5775118, 140.636023 36.5774974, 140.636126 36.5774618)",,,
3328492015,5321479081,0,1193055774,tertiary,2,,,False,,True,42.23899667096863,"LINESTRING (140.6357408 36.5774016, 140.6357087 36.5773313, 140.6356752 36.5772839, 140.6356417 36.5772455, 140.6355049 36.5771407, 140.6354529 36.5771101)",,,
3330018931,3330018936,0,1190094751,trunk,2,50,陸前浜街道,False,6,False,13.046645366990056,"LINESTRING (140.6416742 36.5845327, 140.6417736 36.5846187)",,,
3330018931,3330018932,0,326370984,trunk_link,1,,,True,,False,28.503087526405736,"LINESTRING (140.6416742 36.5845327, 140.6416666 36.5844939, 140.6416755 36.5844531, 140.6416964 36.5844176, 140.6417358 36.5843835, 140.6417866 36.5843631, 140.6418406 36.5843543)",,,
3330018931,996130431,0,1314177846,trunk,2,50,陸前浜街道,False,6,True,31.145858306347314,"LINESTRING (140.6416742 36.5845327, 140.6415857 36.584449, 140.6415504 36.5844157, 140.6414484 36.5843192)",,,
3330018932,5323519304,0,86134692,secondary,2,,会瀬港線,False,266,True,149.57960885240135,"LINESTRING (140.6418406 36.5843543, 140.6421352 36.5844171, 140.643459 36.5847018)",,,
3330018932,996130431,0,1314177845,secondary,2,,会瀬港線,False,266,False,36.18083336630912,"LINESTRING (140.6418406 36.5843543, 140.6416421 36.5843145, 140.6415765 36.5843013, 140.6415318 36.5842996, 140.6414862 36.5843039, 140.6414484 36.5843192)",,,
3330018933,3330018934,0,1181096493,unclassified,,,,False,,True,43.113747327327665,"LINESTRING (140.6405229 36.5849253, 140.6409064 36.5846897)",,,
3330018934,3330018933,0,1181096493,unclassified,,,,False,,False,43.113747327327665,"LINESTRING (140.6409064 36.5846897, 140.6405229 36.5849253)",,,
3330018934,3330018936,0,326370991,unclassified,,,,False,,False,87.34240501051002,"LINESTRING (140.6409064 36.5846897, 140.6413973 36.5848282, 140.6417736 36.5846187)",,,
3330018934,996130431,0,1181096493,unclassified,,,,False,,True,63.5557873439326,"LINESTRING (140.6409064 36.5846897, 140.6413146 36.5844118, 140.6413607 36.5843805, 140.6413817 36.5843662, 140.6414484 36.5843192)",,,
3330018936,5998111471,0,1190094751,trunk,2,50,陸前浜街道,False,6,False,90.38969781293169,"LINESTRING (140.6417736 36.5846187, 140.6424426 36.5852288)",,,
3330018936,3330018931,0,1190094751,trunk,2,50,陸前浜街道,False,6,True,13.046645366990056,"LINESTRING (140.6417736 36.5846187, 140.6416742 36.5845327)",,,
3330018936,3330018934,0,326370991,unclassified,,,,False,,True,87.34240501051002,"LINESTRING (140.6417736 36.5846187, 140.6413973 36.5848282, 140.6409064 36.5846897)",,,
3330018937,3330018938,0,326370993,unclassified,,,,False,,False,30.77728062179407,"LINESTRING (140.6504836 36.583235, 140.6501656 36.5831282)",,,
3330018937,999767825,0,1190096281,secondary,2,,会瀬港線,False,266,False,32.36576072868875,"LINESTRING (140.6504836 36.583235, 140.6502716 36.5834711)",,,
3330018937,5985451703,0,1190096281,secondary,2,,会瀬港線,False,266,True,293.92936820106274,"LINESTRING (140.6504836 36.583235, 140.6511882 36.5824453, 140.652017 36.5815259, 140.6521793 36.5813363, 140.6523886 36.5810796)",,,
3330018938,3330018937,0,326370993,unclassified,,,,False,,True,30.77728062179407,"LINESTRING (140.6501656 36.5831282, 140.6504836 36.583235)",,,
3330018938,5323519670,0,1173694562,tertiary,2,40,,False,,False,86.96547971498634,"LINESTRING (140.6501656 36.5831282, 140.6499764 36.582361)",,,
3330018938,5323519667,0,326370995,unclassified,,,,True,,False,195.37358539665,"LINESTRING (140.6501656 36.5831282, 140.6493892 36.5829016, 140.6482107 36.5828078, 140.6480605 36.5827315)",,,
3330018938,999767825,0,1173694562,tertiary,2,40,,False,,True,39.53659088114346,"LINESTRING (140.6501656 36.5831282, 140.6502363 36.5834186, 140.6502716 36.5834711)",,,
3330018942,1213960427,0,1193614547,tertiary,2,,,False,,True,103.48543806657716,"LINESTRING (140.6476153 36.5824578, 140.6464638 36.5823522)",,,
3330018942,5323519666,0,759259344,unclassified,,,,False,,False,128.615052128767,"LINESTRING (140.6476153 36.5824578, 140.6477159 36.5824642, 140.6477666 36.5824446, 140.6478162 36.5824026, 140.6478514 36.5823651, 140.6482773 36.581505)",,,
3330018942,5323519667,0,759259345,unclassified,,,,False,,True,50.52469744852235,"LINESTRING (140.6476153 36.5824578, 140.6477293 36.5825634, 140.6480605 36.5827315)",,,
3330018945,3330018946,0,326370997,tertiary,,,,False,,False,131.06396896310025,"LINESTRING (140.6583911 36.577842, 140.6589123 36.5776623, 140.6592326 36.5776312, 140.6597836 36.5777712)",,,
3330018945,3330018950,0,326370999,tertiary,,,,False,,False,82.73232472911337,"LINESTRING (140.6583911 36.577842, 140.6584801 36.5780004, 140.6587724 36.5785201)",,,
3330018945,995832582,0,342876965,secondary,,,会瀬港線,False,266,False,81.0921769080717,"LINESTRING (140.6583911 36.577842, 140.6580891 36.5779272, 140.6578728 36.5780075, 140.6575964 36.5781796)",,,
3330018946,3330018945,0,326370997,tertiary,,,,False,,True,131.06396896310025,"LINESTRING (140.6597836 36.5777712, 140.6592326 36.5776312, 140.6589123 36.5776623, 140.6583911 36.577842)",,,
3330018950,995832587,0,326371001,tertiary,,,,False,,False,92.97356232782249,"LINESTRING (140.6587724 36.5785201, 140.6578053 36.5788299)",,,
3330018950,3330018954,0,326370999,tertiary,,,,False,,False,200.4678170880853,"LINESTRING (140.6587724 36.5785201, 140.6590937 36.5792483, 140.6591214 36.5792705, 140.6591553 36.5792779, 140.6602817 36.5789258)",,,
3330018950,3330018945,0,326370999,tertiary,,,,False,,True,82.73232472911337,"LINESTRING (140.6587724 36.5785201, 140.6584801 36.5780004, 140.6583911 36.577842)",,,
3330018954,3330018950,0,326370999,tertiary,,,,False,,True,200.4678170880853,"LINESTRING (140.6602817 36.5789258, 140.6591553 36.5792779, 140.6591214 36.5792705, 140.6590937 36.5792483, 140.6587724 36.5785201)",,,
3330018955,988956258,0,85287781,tertiary,2,,,False,,False,69.48750011011133,"LINESTRING (140.6276324 36.5242359, 140.6269176 36.524482)",,,
3330018955,5754159123,0,85287781,tertiary,2,,,False,,True,63.5143204071387,"LINESTRING (140.6276324 36.5242359, 140.6282966 36.5240325)",,,
3330018955,1198818518,0,326371003,residential,,,,False,,True,11.637793502180628,"LINESTRING (140.6276324 36.5242359, 140.6276837 36.5243321)",,,
3331897155,5318415337,0,326534128,tertiary,2,,,False,,True,64.47620842315598,"LINESTRING (140.679929 36.6694952, 140.6800763 36.6695078, 140.6803118 36.669558, 140.6806393 36.6695189)",,,
3331897155,3773457911,0,326534134,residential,,,,False,,False,43.42299135131081,"LINESTRING (140.679929 36.6694952, 140.6798802 36.669586, 140.679744 36.6698564)",,,
3331897155,5318415331,0,326534134,residential,,,,False,,True,70.24195453732388,"LINESTRING (140.679929 36.6694952, 140.679948 36.6693596, 140.6799904 36.6690573, 140.6799813 36.6688664)",,,
3331897162,5318415268,0,326534134,residential,,,,False,,False,53.82890973829938,"LINESTRING (140.6786402 36.670639, 140.6784978 36.6706308, 140.6782083 36.6705807, 140.6780587 36.6705256)",,,
3331897162,5318415359,0,326534134,residential,,,,False,,True,77.61943838942166,"LINESTRING (140.6786402 36.670639, 140.6787963 36.6706009, 140.679026 36.6705332, 140.6792649 36.6704082, 140.6793822 36.6703017)",,,
3331897162,1222226220,0,326534137,residential,,,,False,,False,139.39175897851524,"LINESTRING (140.6786402 36.670639, 140.6786536 36.6707522, 140.6786693 36.6708949, 140.6788595 36.6713931, 140.6790481 36.6716496, 140.6791631 36.6718016)",,,
3331897190,5318415531,0,326534134,residential,,,,False,,True,44.19944688958104,"LINESTRING (140.6744449 36.6677823, 140.6743395 36.6681707)",,,
3331897190,5318415441,0,326534134,residential,,,,False,,False,76.07323580880129,"LINESTRING (140.6744449 36.6677823, 140.6745175 36.6674767, 140.6744932 36.6672699, 140.6743951 36.6671245)",,,
3331897190,1222226100,0,326534139,unclassified,,,,False,,True,399.74393352989154,"LINESTRING (140.6744449 36.6677823, 140.6743664 36.6677625, 140.6742221 36.667765, 140.6741283 36.667793, 140.6740051 36.667878, 140.6738119 36.6680483, 140.6735751 36.6681719, 140.6733369 36.6682211, 140.6729185 36.6683545, 140.6726422 36.6684706, 140.6724464 36.6686255, 140.6722909 36.6688278, 140.672205 36.6690149, 140.672146 36.6692086, 140.672138 36.669456, 140.6721541 36.6697249, 140.6722024 36.6698776, 140.6722131 36.6699852, 140.6721729 36.6700906, 140.6720843 36.670181, 140.6719997 36.670207)",,,
3331903957,3331903958,0,326534141,residential,,,,False,,False,25.497569603666257,"LINESTRING (140.6784635 36.6665887, 140.6782017 36.6666808)",,,
3331903957,5318415377,0,326534134,residential,,,,False,,False,134.24712232586268,"LINESTRING (140.6784635 36.6665887, 140.6787714 36.6671812, 140.6788049 36.6672273, 140.6790402 36.6675511, 140.679152 36.667655)",,,
3331903957,5318414508,0,326534134,residential,,,,False,,True,95.86378258739714,"LINESTRING (140.6784635 36.6665887, 140.678271 36.6662052, 140.6779879 36.6658182)",,,
3331903958,3331903957,0,326534141,residential,,,,False,,True,25.497569603666257,"LINESTRING (140.6782017 36.6666808, 140.6784635 36.6665887)",,,
3331903958,5318414503,0,326534141,residential,,,,False,,False,78.60201934078233,"LINESTRING (140.6782017 36.6666808, 140.6779126 36.6668677, 140.6777005 36.6670306, 140.6775637 36.667165)",,,
3331903958,5318414510,0,550646762,residential,,,,False,,True,47.531728826288926,"LINESTRING (140.6782017 36.6666808, 140.678136 36.6664974, 140.6779974 36.6662885)",,,
3331903963,3331903964,0,326534141,residential,,,,False,,False,39.35345841381788,"LINESTRING (140.6773708 36.6674845, 140.6772536 36.6678257)",,,
3331903963,5318414520,0,550646767,residential,,,,False,,False,53.03016777176493,"LINESTRING (140.6773708 36.6674845, 140.6779233 36.6676607)",,,
3331903963,5318414503,0,326534141,residential,,,,False,,True,39.68290299692386,"LINESTRING (140.6773708 36.6674845, 140.6775182 36.6672096, 140.6775637 36.667165)",,,
3331903964,3331903965,0,326534141,residential,,,,False,,False,44.93088250786114,"LINESTRING (140.6772536 36.6678257, 140.6772351 36.6682295)",,,
3331903964,3331903963,0,326534141,residential,,,,False,,True,39.35345841381788,"LINESTRING (140.6772536 36.6678257, 140.6773708 36.6674845)",,,
3331903964,5318415256,0,550646784,residential,,,,False,,True,57.162130215870626,"LINESTRING (140.6772536 36.6678257, 140.6766605 36.6676309)",,,
3331903965,3331903966,0,326534141,residential,,,,False,,False,38.57650814924959,"LINESTRING (140.6772351 36.6682295, 140.6771516 36.6685699)",,,
3331903965,3331903964,0,326534141,residential,,,,False,,True,44.93088250786114,"LINESTRING (140.6772351 36.6682295, 140.6772536 36.6678257)",,,
3331903965,5318415234,0,550646773,residential,,,,False,,False,48.020912649746855,"LINESTRING (140.6772351 36.6682295, 140.6777457 36.6683665)",,,
3331903966,3331903967,0,326534141,residential,,,,False,,False,29.329243975265857,"LINESTRING (140.6771516 36.6685699, 140.6770666 36.6688247)",,,
3331903966,3331903965,0,326534141,residential,,,,False,,True,38.57650814924959,"LINESTRING (140.6771516 36.6685699, 140.6772351 36.6682295)",,,
3331903966,3331903975,0,550646768,residential,,,,False,,False,66.88619015189037,"LINESTRING (140.6771516 36.6685699, 140.6778518 36.6687853)",,,
3331903966,5318415250,0,550646768,residential,,,,False,,True,124.53452370963271,"LINESTRING (140.6771516 36.6685699, 140.6762932 36.6682862, 140.6763192 36.6679115)",,,
3331903967,3331903968,0,326534141,residential,,,,False,,False,37.847480570694536,"LINESTRING (140.6770666 36.6688247, 140.6770053 36.6691615)",,,
3331903967,3331903966,0,326534141,residential,,,,False,,True,29.329243975265857,"LINESTRING (140.6770666 36.6688247, 140.6771516 36.6685699)",,,
3331903967,5318415245,0,550646779,residential,,,,False,,True,131.6242895864231,"LINESTRING (140.6770666 36.6688247, 140.6761871 36.668576, 140.6761717 36.6686218, 140.6761365 36.6687262, 140.6760876 36.6688712, 140.6760637 36.6689997)",,,
3331903968,5318415239,0,326534141,residential,,,,False,,False,35.61425680630782,"LINESTRING (140.6770053 36.6691615, 140.67695 36.6694787)",,,
3331903968,3331903967,0,326534141,residential,,,,False,,True,37.847480570694536,"LINESTRING (140.6770053 36.6691615, 140.6770666 36.6688247)",,,
3331903968,5318415236,0,550646775,residential,,,,False,,False,39.46704800675736,"LINESTRING (140.6770053 36.6691615, 140.6774145 36.6692966)",,,
3331903970,3331903971,0,326534141,residential,,,,False,,False,28.64750197951362,"LINESTRING (140.6769467 36.6698854, 140.676903 36.6700539, 140.6768805 36.6701375)",,,
3331903970,5318415239,0,326534141,residential,,,,False,,True,45.24604128258019,"LINESTRING (140.6769467 36.6698854, 140.6769463 36.6694999, 140.67695 36.6694787)",,,
3331903970,5318415238,0,550646770,residential,,,,False,,False,102.38050404810946,"LINESTRING (140.6769467 36.6698854, 140.6773585 36.6700052, 140.6776159 36.6700801, 140.6777066 36.669738)",,,
3331903971,3773457919,0,326534134,residential,,,,False,,True,33.34541198392739,"LINESTRING (140.6768805 36.6701375, 140.677241 36.670217)",,,
3331903971,5318415242,0,326534134,residential,,,,False,,False,57.48602286591188,"LINESTRING (140.6768805 36.6701375, 140.6766087 36.6700968, 140.676241 36.6700839)",,,
3331903971,3331903970,0,326534141,residential,,,,False,,True,28.64750197951362,"LINESTRING (140.6768805 36.6701375, 140.676903 36.6700539, 140.6769467 36.6698854)",,,
3331903975,3331903966,0,550646768,residential,,,,False,,True,66.88619015189037,"LINESTRING (140.6778518 36.6687853, 140.6771516 36.6685699)",,,
3331903975,5318415226,0,550646770,residential,,,,False,,True,29.408967182440353,"LINESTRING (140.6778518 36.6687853, 140.6777941 36.6690457)",,,
3331903975,5318415230,0,550646770,residential,,,,False,,False,81.13377818598438,"LINESTRING (140.6778518 36.6687853, 140.6780052 36.6686381, 140.67807 36.6685446, 140.6781318 36.6684554, 140.6781919 36.6683081, 140.6781923 36.6683055, 140.6782172 36.6681355)",,,
3332054095,1213803357,0,105342915,tertiary,,,,False,,False,134.73654660904077,"LINESTRING (140.6778803 36.6363196, 140.6779321 36.6351086)",,,
3332054095,1213803387,0,105342915,tertiary,,,,False,,True,60.3894101011545,"LINESTRING (140.6778803 36.6363196, 140.6778622 36.6368625)",,,
3332054095,3332054104,0,326544410,unclassified,,,,False,,False,85.65066623016962,"LINESTRING (140.6778803 36.6363196, 140.6769512 36.636126)",,,
3332054096,3332054104,0,326544410,unclassified,,,,False,,True,73.8282554903907,"LINESTRING (140.6761524 36.6359529, 140.6769512 36.636126)",,,
3332054096,5963193239,0,326544413,unclassified,,,,False,,False,51.42357376087374,"LINESTRING (140.6761524 36.6359529, 140.6765436 36.6356133)",,,
3332054096,3332054141,0,326544413,unclassified,,,,False,,True,36.634320244147155,"LINESTRING (140.6761524 36.6359529, 140.6757532 36.6358759)",,,
3332054096,3332054098,0,326544410,unclassified,,,,False,,False,125.25408247447567,"LINESTRING (140.6761524 36.6359529, 140.675841 36.6369031, 140.6757722 36.6369599, 140.675734 36.6370169)",,,
3332054098,3332054096,0,326544410,unclassified,,,,False,,True,125.25408247447565,"LINESTRING (140.675734 36.6370169, 140.6757722 36.6369599, 140.675841 36.6369031, 140.6761524 36.6359529)",,,
3332054099,3332054102,0,105342916,unclassified,,,,False,,False,84.4252851388753,"LINESTRING (140.6756965 36.6374049, 140.6764825 36.6378276)",,,
3332054099,1250954561,0,105342916,unclassified,,,,False,,True,14.676177023077008,"LINESTRING (140.6756965 36.6374049, 140.6756579 36.6372766)",,,
3332054099,5318471638,0,326544411,unclassified,,,,False,,False,133.27751174788878,"LINESTRING (140.6756965 36.6374049, 140.6753369 36.6373599, 140.6752832 36.6373862, 140.6752015 36.6376316, 140.6756202 36.6381312)",,,
3332054100,5318471641,0,326544411,unclassified,,,,False,,True,48.16183755826733,"LINESTRING (140.6765067 36.6392884, 140.6762267 36.6389181)",,,
3332054100,1213803875,0,105342915,tertiary,,,,False,,False,137.46886075579357,"LINESTRING (140.6765067 36.6392884, 140.677068 36.6390212, 140.6775862 36.638689, 140.6777264 36.638548)",,,
3332054100,1213803711,0,105342915,tertiary,,,,False,,True,126.92329136352342,"LINESTRING (140.6765067 36.6392884, 140.6758066 36.6396104, 140.6752746 36.6398589)",,,
3332054100,5320066519,0,550849377,residential,,,,False,,True,234.39897561033237,"LINESTRING (140.6765067 36.6392884, 140.6767145 36.6394879, 140.6767262 36.6397327, 140.6771237 36.6402136, 140.6760509 36.6407718)",,,
3332054101,5318471639,0,326544411,unclassified,,,,False,,False,90.40097545276178,"LINESTRING (140.6756442 36.6381598, 140.6761758 36.6388519)",,,
3332054101,5318471638,0,326544411,unclassified,,,,False,,True,3.8339477453395645,"LINESTRING (140.6756442 36.6381598, 140.6756202 36.6381312)",,,
3332054101,3332054102,0,326544412,unclassified,,,,False,,False,83.42167484090696,"LINESTRING (140.6756442 36.6381598, 140.6764825 36.6378276)",,,
3332054102,1213803875,0,105342916,unclassified,,,,False,,False,136.87567906291295,"LINESTRING (140.6764825 36.6378276, 140.6777264 36.638548)",,,
3332054102,3332054099,0,105342916,unclassified,,,,False,,True,84.4252851388753,"LINESTRING (140.6764825 36.6378276, 140.6756965 36.6374049)",,,
3332054102,3332054103,0,326544412,unclassified,,,,False,,False,62.8229628301006,"LINESTRING (140.6764825 36.6378276, 140.6766162 36.6372729)",,,
3332054102,3332054101,0,326544412,unclassified,,,,False,,True,83.42167484090696,"LINESTRING (140.6764825 36.6378276, 140.6756442 36.6381598)",,,
3332054103,1213803474,0,82436352,tertiary,2,40,ゆりの木通り,False,,False,110.80406313826815,"LINESTRING (140.6766162 36.6372729, 140.6778397 36.6374435)",,,
