osmid,y,x,highway,ref,street_count,junction,geometry
5318415421,36.6653602,140.6759249,,,3,,POINT (140.6759249 36.6653602)
5318415424,36.6660831,140.6751762,,,4,,POINT (140.6751762 36.6660831)
5318415425,36.6664367,140.67494,,,3,,POINT (140.67494 36.6664367)
5318415431,36.6676727,140.6752179,,,3,,POINT (140.6752179 36.6676727)
5318415439,36.6669274,140.6750833,,,4,,POINT (140.6750833 36.6669274)
5318415441,36.6671245,140.6743951,,,3,,POINT (140.6743951 36.6671245)
5318415444,36.6677225,140.6754774,,,3,,POINT (140.6754774 36.6677225)
5318415448,36.6672297,140.6759287,,,3,,POINT (140.6759287 36.6672297)
5318415449,36.6679857,140.675112,,,3,,POINT (140.675112 36.6679857)
5318415453,36.6662212,140.6755975,,,3,,POINT (140.6755975 36.6662212)
5318415456,36.665534,140.6762141,,,3,,POINT (140.6762141 36.665534)
5318415457,36.6657062,140.6765006,,,3,,POINT (140.6765006 36.6657062)
5318415460,36.6663318,140.6759351,,,3,,POINT (140.6759351 36.6663318)
5318415462,36.665156,140.6762645,,,3,,POINT (140.6762645 36.665156)
5318415463,36.6649285,140.6765122,,,4,,POINT (140.6765122 36.6649285)
5318415474,36.6659271,140.6743968,,,3,,POINT (140.6743968 36.6659271)
5318415476,36.6657996,140.6753776,,,3,,POINT (140.6753776 36.6657996)
5318415487,36.6647855,140.6759936,,,3,,POINT (140.6759936 36.6647855)
5318415490,36.6654252,140.675259,,,3,,POINT (140.675259 36.6654252)
5318415492,36.6653036,140.6748695,,,3,,POINT (140.6748695 36.6653036)
5318415493,36.6655926,140.6756079,,,3,,POINT (140.6756079 36.6655926)
5318415494,36.6681854,140.6750818,,,3,,POINT (140.6750818 36.6681854)
5318415498,36.6689787,140.6741948,,,4,,POINT (140.6741948 36.6689787)
5318415504,36.6698659,140.6741131,,,3,,POINT (140.6741131 36.6698659)
5318415512,36.6689196,140.6746499,,,3,,POINT (140.6746499 36.6689196)
5318415513,36.6699328,140.6745983,,,3,,POINT (140.6745983 36.6699328)
5318415515,36.6688784,140.6739152,,,3,,POINT (140.6739152 36.6688784)
5318415521,36.6691568,140.6747306,,,3,,POINT (140.6747306 36.6691568)
5318415531,36.6681707,140.6743395,,,3,,POINT (140.6743395 36.6681707)
5318415536,36.6685084,140.6734234,,,3,,POINT (140.6734234 36.6685084)
5318415541,36.6688009,140.6728255,,,3,,POINT (140.6728255 36.6688009)
5318415548,36.6693179,140.6737067,,,3,,POINT (140.6737067 36.6693179)
5318415550,36.6692848,140.6734302,,,3,,POINT (140.6734302 36.6692848)
5318415556,36.6702933,140.6734165,,,3,,POINT (140.6734165 36.6702933)
5318415567,36.6703767,140.6730696,,,3,,POINT (140.6730696 36.6703767)
5318415571,36.6695651,140.6733581,,,3,,POINT (140.6733581 36.6695651)
5318415577,36.6684155,140.6736549,,,3,,POINT (140.6736549 36.6684155)
5318415578,36.6686682,140.674075,,,3,,POINT (140.674075 36.6686682)
5318415585,36.6684407,140.6805294,,,1,,POINT (140.6805294 36.6684407)
5318415591,36.6685822,140.6811284,,,3,,POINT (140.6811284 36.6685822)
5318415592,36.6683335,140.6812781,,,3,,POINT (140.6812781 36.6683335)
5318415599,36.6677884,140.6822043,,,5,,POINT (140.6822043 36.6677884)
5318415600,36.667439,140.6811003,,,1,,POINT (140.6811003 36.667439)
5318415602,36.6679977,140.6809522,,,3,,POINT (140.6809522 36.6679977)
5318415606,36.66847,140.6807334,,,3,,POINT (140.6807334 36.66847)
5318415607,36.667984,140.6808017,,,1,,POINT (140.6808017 36.667984)
5318415616,36.6688231,140.681241,,,1,,POINT (140.681241 36.6688231)
5318415617,36.6679387,140.6814437,,,1,,POINT (140.6814437 36.6679387)
5318415618,36.6680394,140.6816439,,,3,,POINT (140.6816439 36.6680394)
5318415825,36.6673489,140.6860735,,,3,,POINT (140.6860735 36.6673489)
5318415826,36.6688981,140.6861727,,,3,,POINT (140.6861727 36.6688981)
5318415827,36.6701959,140.6855427,,,3,,POINT (140.6855427 36.6701959)
5318415829,36.6700348,140.6858909,,,3,,POINT (140.6858909 36.6700348)
5318415830,36.6705194,140.6864292,,,3,,POINT (140.6864292 36.6705194)
5318415832,36.6695848,140.6859103,,,4,,POINT (140.6859103 36.6695848)
5318415833,36.6698987,140.6852867,,,3,,POINT (140.6852867 36.6698987)
5318415834,36.6696964,140.6856991,,,3,,POINT (140.6856991 36.6696964)
5318415836,36.6691066,140.6855696,,,3,,POINT (140.6855696 36.6691066)
5318415838,36.6684556,140.685109,,,3,,POINT (140.685109 36.6684556)
5318415839,36.6680741,140.6853532,,,3,,POINT (140.6853532 36.6680741)
5318415840,36.6662836,140.6841965,,,3,,POINT (140.6841965 36.6662836)
5318415841,36.6664279,140.6845008,,,3,,POINT (140.6845008 36.6664279)
5318415842,36.665882,140.6850282,,,3,,POINT (140.6850282 36.665882)
5318415843,36.6649074,140.6851706,,,3,,POINT (140.6851706 36.6649074)
5318415844,36.6649074,140.6848606,,,1,,POINT (140.6848606 36.6649074)
5318415845,36.6649102,140.6843039,,,3,,POINT (140.6843039 36.6649102)
5318415846,36.6649031,140.684568,,,1,,POINT (140.684568 36.6649031)
5318415847,36.6644879,140.6850944,,,3,,POINT (140.6850944 36.6644879)
5318415848,36.6641626,140.685086,,,1,,POINT (140.685086 36.6641626)
5318415849,36.6683842,140.6885917,,,3,,POINT (140.6885917 36.6683842)
5318415850,36.6679803,140.6882357,,,4,,POINT (140.6882357 36.6679803)
5318415851,36.6668141,140.6872317,,,3,,POINT (140.6872317 36.6668141)
5318415852,36.6664365,140.68786,,,3,,POINT (140.68786 36.6664365)
5318415854,36.6688854,140.6895511,,,3,,POINT (140.6895511 36.6688854)
5318415855,36.6696339,140.6887104,,,3,,POINT (140.6887104 36.6696339)
5318415856,36.670013,140.6890855,,,4,,POINT (140.6890855 36.670013)
5318415857,36.6704015,140.6895834,,,3,,POINT (140.6895834 36.6704015)
5318415858,36.6699508,140.6882402,,,3,,POINT (140.6882402 36.6699508)
5318415859,36.6696371,140.6870736,,,3,,POINT (140.6870736 36.6696371)
5318415860,36.6692996,140.6875435,,,3,,POINT (140.6875435 36.6692996)
5318415861,36.6724057,140.6872086,,,3,,POINT (140.6872086 36.6724057)
5318415863,36.6718451,140.687429,,,3,,POINT (140.687429 36.6718451)
5318415864,36.6712703,140.6883078,,,3,,POINT (140.6883078 36.6712703)
5318415865,36.6708312,140.6878648,,,3,,POINT (140.6878648 36.6708312)
5318415866,36.6583358,140.6838914,,,3,,POINT (140.6838914 36.6583358)
5318415867,36.6584441,140.6843629,,,3,,POINT (140.6843629 36.6584441)
5318444107,36.6575065,140.6844913,,,3,,POINT (140.6844913 36.6575065)
5318444108,36.657366,140.6848732,,,3,,POINT (140.6848732 36.657366)
5318444109,36.6568878,140.6845789,,,3,,POINT (140.6845789 36.6568878)
5318444110,36.6560977,140.6856813,,,3,,POINT (140.6856813 36.6560977)
5318444112,36.6563716,140.6858522,,,4,,POINT (140.6858522 36.6563716)
5318444119,36.6580393,140.6839649,,,3,,POINT (140.6839649 36.6580393)
5318444927,36.6603641,140.6822229,,,3,,POINT (140.6822229 36.6603641)
5318444930,36.6610316,140.6811652,,,3,,POINT (140.6811652 36.6610316)
5318444931,36.6607133,140.681162,,,3,,POINT (140.681162 36.6607133)
5318444934,36.6602821,140.6816697,,,3,,POINT (140.6816697 36.6602821)
5318444936,36.6607035,140.6822213,,,3,,POINT (140.6822213 36.6607035)
5318444938,36.6610194,140.6822369,,,3,,POINT (140.6822369 36.6610194)
5318444942,36.6582511,140.677458,,,3,,POINT (140.677458 36.6582511)
5318444949,36.6598486,140.6781339,,,1,,POINT (140.6781339 36.6598486)
5318444950,36.6598878,140.6784616,,,3,,POINT (140.6784616 36.6598878)
5318444953,36.6604073,140.6785735,,,1,,POINT (140.6785735 36.6604073)
5318444954,36.6593557,140.6784727,,,3,,POINT (140.6784727 36.6593557)
5318444955,36.6588585,140.6789339,,,3,,POINT (140.6789339 36.6588585)
5318444956,36.659567,140.6793288,,,1,,POINT (140.6793288 36.659567)
5318444961,36.6590951,140.6794079,,,3,,POINT (140.6794079 36.6590951)
5318444963,36.6556088,140.6749674,,,3,,POINT (140.6749674 36.6556088)
5318444966,36.6549468,140.6767866,,,1,,POINT (140.6767866 36.6549468)
5318444967,36.6558893,140.6751127,,,1,,POINT (140.6751127 36.6558893)
5318444968,36.6548833,140.6746102,,,4,,POINT (140.6746102 36.6548833)
5318444973,36.654579,140.6762147,,,3,,POINT (140.6762147 36.654579)
5318444976,36.6544337,140.6767058,,,3,,POINT (140.6767058 36.6544337)
5318444977,36.6537973,140.6762629,,,1,,POINT (140.6762629 36.6537973)
5318444978,36.654794,140.6756219,,,3,,POINT (140.6756219 36.654794)
5318444980,36.6536268,140.6754678,,,1,,POINT (140.6754678 36.6536268)
5318444982,36.6544159,140.6754687,,,3,,POINT (140.6754687 36.6544159)
5318444983,36.6542445,140.6760804,,,3,,POINT (140.6760804 36.6542445)
5318444994,36.6563157,140.6764565,,,1,,POINT (140.6764565 36.6563157)
5318444995,36.655634,140.6773009,,,3,,POINT (140.6773009 36.655634)
5318444996,36.6557469,140.6769653,,,1,,POINT (140.6769653 36.6557469)
5318444997,36.6562346,140.6769988,,,3,,POINT (140.6769988 36.6562346)
5318444998,36.6557534,140.676719,,,1,,POINT (140.676719 36.6557534)
5318445000,36.6541121,140.6763131,,,1,,POINT (140.6763131 36.6541121)
5318445001,36.6539555,140.6754198,,,3,,POINT (140.6754198 36.6539555)
5318445002,36.6539232,140.6751251,,,1,,POINT (140.6751251 36.6539232)
5318445003,36.6555964,140.6710957,,,1,,POINT (140.6710957 36.6555964)
5318445007,36.6557095,140.6723791,,,3,,POINT (140.6723791 36.6557095)
5318445015,36.6558114,140.6724921,,,3,,POINT (140.6724921 36.6558114)
5318445016,36.6559805,140.6733724,,,3,,POINT (140.6733724 36.6559805)
5318445019,36.6564358,140.6740482,,,3,,POINT (140.6740482 36.6564358)
5318445025,36.6554546,140.674517,,,3,,POINT (140.674517 36.6554546)
5318445027,36.6554837,140.67408,,,3,,POINT (140.67408 36.6554837)
5318445034,36.6548532,140.6744352,,,3,,POINT (140.6744352 36.6548532)
5318445039,36.6543229,140.6747016,,,3,,POINT (140.6747016 36.6543229)
5318445040,36.6433192,140.6836197,,,4,,POINT (140.6836197 36.6433192)
5318445041,36.6441067,140.6846631,,,4,,POINT (140.6846631 36.6441067)
5318445042,36.6448151,140.6856333,,,1,,POINT (140.6856333 36.6448151)
5318445043,36.6435485,140.6833335,,,3,,POINT (140.6833335 36.6435485)
5318445044,36.6443338,140.6844046,,,4,,POINT (140.6844046 36.6443338)
5318445045,36.644855,140.6850706,,,3,,POINT (140.6850706 36.644855)
5318445047,36.6446227,140.6853697,,,4,,POINT (140.6853697 36.6446227)
5318445048,36.6449473,140.684651,,,3,,POINT (140.684651 36.6449473)
5318445049,36.6445701,140.6841355,,,4,,POINT (140.6841355 36.6445701)
5318445050,36.6437791,140.6830862,,,4,,POINT (140.6830862 36.6437791)
5318445051,36.6441068,140.6829447,,,3,,POINT (140.6829447 36.6441068)
5318445052,36.6448036,140.6838697,,,4,,POINT (140.6838697 36.6448036)
5318445053,36.6451344,140.684309,,,3,,POINT (140.684309 36.6451344)
5318445060,36.6453684,140.6840985,,,3,,POINT (140.6840985 36.6453684)
5318445061,36.6450228,140.6835918,,,4,,POINT (140.6835918 36.6450228)
5318445062,36.644518,140.6829198,,,3,,POINT (140.6829198 36.644518)
5318445063,36.6455817,140.6837521,,,3,,POINT (140.6837521 36.6455817)
5318445065,36.6458069,140.6839438,,,1,,POINT (140.6839438 36.6458069)
5318445066,36.6438732,140.6849289,,,4,,POINT (140.6849289 36.6438732)
5318445067,36.6428182,140.684227,,,3,,POINT (140.684227 36.6428182)
5318445069,36.6432166,140.6854286,,,4,,POINT (140.6854286 36.6432166)
5318445071,36.643289,140.6861239,,,3,,POINT (140.6861239 36.643289)
5318445074,36.6426907,140.6858262,,,3,,POINT (140.6858262 36.6426907)
5318445075,36.6428834,140.6859238,,,4,,POINT (140.6859238 36.6428834)
5318445076,36.642379,140.685686,,,3,,POINT (140.685686 36.642379)
5318445079,36.6418793,140.6871882,,,3,,POINT (140.6871882 36.6418793)
5318445080,36.6430191,140.6864055,,,3,,POINT (140.6864055 36.6430191)
5318445081,36.6428783,140.6867912,,,4,,POINT (140.6867912 36.6428783)
5318445082,36.6427451,140.6872064,,,3,,POINT (140.6872064 36.6427451)
5318445087,36.6419315,140.6870258,,,3,,POINT (140.6870258 36.6419315)
5318445092,36.6421208,140.6865858,,,3,,POINT (140.6865858 36.6421208)
5318445093,36.6442985,140.6855018,,,3,,POINT (140.6855018 36.6442985)
5318445094,36.6441115,140.6855427,,,1,,POINT (140.6855427 36.6441115)
5318445097,36.6428407,140.6833476,,,3,,POINT (140.6833476 36.6428407)
5318445102,36.6435076,140.6827787,,,1,,POINT (140.6827787 36.6435076)
5318445103,36.6430831,140.6834553,,,3,,POINT (140.6834553 36.6430831)
5318445110,36.6407234,140.683502,,,3,,POINT (140.683502 36.6407234)
5318445112,36.6419288,140.6850955,,,3,,POINT (140.6850955 36.6419288)
5318445121,36.6409181,140.6847825,,,3,,POINT (140.6847825 36.6409181)
5318445123,36.6407197,140.6849924,,,3,,POINT (140.6849924 36.6407197)
5318445124,36.6407583,140.6851286,,,3,,POINT (140.6851286 36.6407583)
5318445125,36.6411042,140.6854046,,,1,,POINT (140.6854046 36.6411042)
5318445126,36.6411581,140.6858585,,,3,,POINT (140.6858585 36.6411581)
5318445130,36.64169,140.6849734,,,3,,POINT (140.6849734 36.64169)
5318466290,36.6416886,140.6863399,,,3,,POINT (140.6863399 36.6416886)
5318466291,36.6417587,140.6859874,,,3,,POINT (140.6859874 36.6417587)
5318466294,36.6412997,140.6859531,,,3,,POINT (140.6859531 36.6412997)
5318466301,36.6396587,140.6850556,,,3,,POINT (140.6850556 36.6396587)
5318466302,36.6393069,140.6850023,,,1,,POINT (140.6850023 36.6393069)
5318466303,36.6396326,140.6867457,,,1,,POINT (140.6867457 36.6396326)
5318466304,36.6388023,140.6866918,,,3,,POINT (140.6866918 36.6388023)
5318466305,36.6394404,140.6867724,,,1,,POINT (140.6867724 36.6394404)
5318466306,36.6381279,140.6726443,,,3,,POINT (140.6726443 36.6381279)
5318466309,36.6389034,140.6735716,,,4,,POINT (140.6735716 36.6389034)
5318466316,36.6400298,140.6741357,,,3,,POINT (140.6741357 36.6400298)
5318466317,36.6388486,140.6745288,,,3,,POINT (140.6745288 36.6388486)
5318466318,36.6385866,140.6743404,,,3,,POINT (140.6743404 36.6385866)
5318466319,36.6393715,140.6725044,,,3,,POINT (140.6725044 36.6393715)
5318471334,36.6372539,140.6696634,,,4,,POINT (140.6696634 36.6372539)
5318471336,36.6369233,140.669213,,,4,,POINT (140.669213 36.6369233)
5318471350,36.6347759,140.670434,,,3,,POINT (140.670434 36.6347759)
5318471356,36.6349353,140.6687579,,,1,,POINT (140.6687579 36.6349353)
5318471359,36.6340879,140.671871,,,1,,POINT (140.671871 36.6340879)
5318471360,36.6342387,140.6715269,,,3,,POINT (140.6715269 36.6342387)
5318471370,36.6346645,140.6732527,,,3,,POINT (140.6732527 36.6346645)
5318471371,36.635288,140.6722744,,,3,,POINT (140.6722744 36.635288)
5318471373,36.6358459,140.6727007,,,4,,POINT (140.6727007 36.6358459)
5318471377,36.6351816,140.6738153,,,3,,POINT (140.6738153 36.6351816)
5318471378,36.6361348,140.6729878,,,3,,POINT (140.6729878 36.6361348)
5318471381,36.6366413,140.6725958,,,1,,POINT (140.6725958 36.6366413)
5318471382,36.6360269,140.6723338,,,3,,POINT (140.6723338 36.6360269)
5318471386,36.6361915,140.6712263,,,3,,POINT (140.6712263 36.6361915)
5318471394,36.6366396,140.6691418,,,3,,POINT (140.6691418 36.6366396)
5318471415,36.6373211,140.670954,,,4,,POINT (140.670954 36.6373211)
5318471419,36.6367254,140.672352,,,1,,POINT (140.672352 36.6367254)
5318471421,36.6368408,140.6712415,,,3,,POINT (140.6712415 36.6368408)
5318471422,36.6356528,140.6731325,,,3,,POINT (140.6731325 36.6356528)
5318471423,36.6354134,140.6729337,,,1,,POINT (140.6729337 36.6354134)
5318471424,36.6359165,140.673508,,,1,,POINT (140.673508 36.6359165)
5318471425,36.6352185,140.6749751,,,4,,POINT (140.6749751 36.6352185)
5318471426,36.6351964,140.6755909,,,3,,POINT (140.6755909 36.6351964)
5318471427,36.6370215,140.6729229,,,3,,POINT (140.6729229 36.6370215)
5318471431,36.6369452,140.6739175,,,3,,POINT (140.6739175 36.6369452)
5318471432,36.6374312,140.6726026,,,1,,POINT (140.6726026 36.6374312)
5318471439,36.6375578,140.6716485,,,3,,POINT (140.6716485 36.6375578)
5318471447,36.6386928,140.6689229,,,3,,POINT (140.6689229 36.6386928)
5318471449,36.6379688,140.6689654,,,1,,POINT (140.6689654 36.6379688)
5318471450,36.6383829,140.6685226,,,3,,POINT (140.6685226 36.6383829)
5318471453,36.6381038,140.6686775,,,3,,POINT (140.6686775 36.6381038)
5318471455,36.6381223,140.6690278,,,3,,POINT (140.6690278 36.6381223)
5318471461,36.6379679,140.6685626,,,3,,POINT (140.6685626 36.6379679)
5318471464,36.637696,140.6672465,,,1,,POINT (140.6672465 36.637696)
5318471465,36.6377568,140.6675076,,,3,,POINT (140.6675076 36.6377568)
5318471467,36.6385915,140.6678499,,,1,,POINT (140.6678499 36.6385915)
5318471468,36.6385896,140.6697205,,,3,,POINT (140.6697205 36.6385896)
5318471470,36.6384283,140.6701389,,,3,,POINT (140.6701389 36.6384283)
5318471474,36.6389275,140.6698974,,,3,,POINT (140.6698974 36.6389275)
5318471475,36.6396859,140.671749,,,3,,POINT (140.671749 36.6396859)
5318471487,36.6381989,140.6706169,,,3,,POINT (140.6706169 36.6381989)
5318471488,36.6399128,140.6710078,,,3,,POINT (140.6710078 36.6399128)
5318471492,36.6393121,140.6709302,,,1,,POINT (140.6709302 36.6393121)
5318471493,36.6397875,140.6715206,,,3,,POINT (140.6715206 36.6397875)
5318471494,36.6394745,140.6713329,,,1,,POINT (140.6713329 36.6394745)
5318471495,36.6398996,140.6705088,,,3,,POINT (140.6705088 36.6398996)
5318471496,36.6399689,140.6704513,,,3,,POINT (140.6704513 36.6399689)
5318471504,36.6403755,140.6687121,,,3,,POINT (140.6687121 36.6403755)
5318471506,36.6399257,140.6689033,,,3,,POINT (140.6689033 36.6399257)
5318471507,36.6396374,140.6688278,,,1,,POINT (140.6688278 36.6396374)
5318471509,36.6400985,140.6689497,,,1,,POINT (140.6689497 36.6400985)
5318471511,36.6408223,140.6689312,,,1,,POINT (140.6689312 36.6408223)
5318471512,36.6403277,140.6686854,,,3,,POINT (140.6686854 36.6403277)
5318471514,36.6405527,140.6684337,,,1,,POINT (140.6684337 36.6405527)
5318471515,36.6401942,140.6705254,,,1,,POINT (140.6705254 36.6401942)
5318471516,36.6388759,140.6712327,,,3,,POINT (140.6712327 36.6388759)
5318471518,36.63862,140.6714372,,,1,,POINT (140.6714372 36.63862)
5318471519,36.6389122,140.6721516,,,4,,POINT (140.6721516 36.6389122)
5318471520,36.6387475,140.6719153,,,1,,POINT (140.6719153 36.6387475)
5318471525,36.6410213,140.6731885,,,3,,POINT (140.6731885 36.6410213)
5318471528,36.6408444,140.6738689,,,3,,POINT (140.6738689 36.6408444)
5318471530,36.6400134,140.6729805,,,3,,POINT (140.6729805 36.6400134)
5318471534,36.6390157,140.6733157,,,3,,POINT (140.6733157 36.6390157)
5318471535,36.6413729,140.6719494,,,3,yes,POINT (140.6719494 36.6413729)
5318471537,36.6410744,140.6729506,,,3,,POINT (140.6729506 36.6410744)
5318471545,36.6429391,140.6733433,,,3,,POINT (140.6733433 36.6429391)
5318471548,36.6435864,140.6733216,,,4,,POINT (140.6733216 36.6435864)
5318471556,36.6442528,140.673807,,,1,,POINT (140.673807 36.6442528)
5318471559,36.6431679,140.6738384,,,3,,POINT (140.6738384 36.6431679)
5318471560,36.6423963,140.6720045,,,4,,POINT (140.6720045 36.6423963)
5318471561,36.6425379,140.6711796,,,1,,POINT (140.6711796 36.6425379)
5318471564,36.6421859,140.6730531,,,3,,POINT (140.6730531 36.6421859)
5318471566,36.6414596,140.6717687,,,3,,POINT (140.6717687 36.6414596)
5318471568,36.641618,140.6714914,,,3,,POINT (140.6714914 36.641618)
5318471592,36.6448572,140.6686435,,,1,,POINT (140.6686435 36.6448572)
5318471593,36.6426127,140.6691419,,,3,,POINT (140.6691419 36.6426127)
5318471594,36.6424786,140.6690449,,,3,,POINT (140.6690449 36.6424786)
5318471597,36.6426082,140.6676394,,,1,,POINT (140.6676394 36.6426082)
5318471598,36.642393,140.6701105,,,3,,POINT (140.6701105 36.642393)
5318471607,36.6439549,140.6716454,,,1,,POINT (140.6716454 36.6439549)
5318471608,36.6438689,140.6715346,,,3,,POINT (140.6715346 36.6438689)
5318471611,36.6447119,140.671432,,,3,,POINT (140.671432 36.6447119)
5318471613,36.6434271,140.6722014,,,3,,POINT (140.6722014 36.6434271)
5318471616,36.6438312,140.671512,,,3,,POINT (140.671512 36.6438312)
5318471617,36.642084,140.6716308,,,1,,POINT (140.6716308 36.642084)
5318471618,36.6409286,140.6714132,,,3,,POINT (140.6714132 36.6409286)
5318471621,36.6399239,140.6711669,,,3,,POINT (140.6711669 36.6399239)
5318471629,36.6421206,140.6695569,,,1,,POINT (140.6695569 36.6421206)
5318471630,36.6414335,140.6692036,,,1,,POINT (140.6692036 36.6414335)
5318471635,36.6413023,140.6705607,,,3,,POINT (140.6705607 36.6413023)
5318471636,36.6390213,140.6746577,,,3,,POINT (140.6746577 36.6390213)
5318471638,36.6381312,140.6756202,,,3,,POINT (140.6756202 36.6381312)
5318471639,36.6388519,140.6761758,,,3,,POINT (140.6761758 36.6388519)
